"year","fips_state","state_code","state_name","poverty_rate","poverty_rate_moe","poverty_count","poverty_count_moe","poverty_universe","median_hh_income","median_hh_income_moe"
"2018","32","NV","Nevada",0.131,0.004,391347,10479,2991991,58740,1062
"2019","32","NV","Nevada",0.127,0.004,384900,13018,3037189,63268,987
"2020","32","NV","Nevada",0.125,0.005,386817,15296,3096847,64608,1336
"2021","32","NV","Nevada",0.14,0.004,433095,12213,3103175,66194,992
"1989","33","NH","New Hampshire",0.067,0.0065,72812,7562,,32972,1263
"1993","33","NH","New Hampshire",0.086,0.0095,97373,10716,,36443,1332
"1995","33","NH","New Hampshire",0.069,0.0075,80363,8248,,38017,1750
"1996","33","NH","New Hampshire",0.063,0.009,73675,10548,,40153,2159
"1997","33","NH","New Hampshire",0.075,0.01,87975,11797,,42023,1864
"1998","33","NH","New Hampshire",0.075,0.01,89256,12007,1189783,45401,1956
"1999","33","NH","New Hampshire",0.068,0.0095,82082,11234,1213425,47284,1518
"2000","33","NH","New Hampshire",0.056,0.0065,69857,7903,1237370,49830,1990
"2001","33","NH","New Hampshire",0.06,0.006,74929,7756,1250507,50898,1618
"2002","33","NH","New Hampshire",0.063,0.0065,79467,8588,1270389,51550,2121
"2003","33","NH","New Hampshire",0.064,0.007,81779,8515,1279391,52409,1712
"2004","33","NH","New Hampshire",0.066,0.009,85093,11383,1290348,53377,1758
"2005","33","NH","New Hampshire",0.076,0.004,96389,4849,1267775,56557,868
"2006","33","NH","New Hampshire",0.08,0.0035,101872,4603,1276751,59265,1017
"2007","33","NH","New Hampshire",0.073,0.004,93005,4800,1274807,62048,992
"2008","33","NH","New Hampshire",0.078,0.004,99939,5419,1277395,63235,1422
"2009","33","NH","New Hampshire",0.086,0.004,110769,5484,1284592,60734,1137
"2010","33","NH","New Hampshire",0.086,0.004,110096,5548,1276605,60917,971
"2011","33","NH","New Hampshire",0.09,0.004,114906,5567,1279113,62436,1198
"2012","33","NH","New Hampshire",0.097,0.005,123773,6279,1280031,63157,1276
"2013","33","NH","New Hampshire",0.09,0.005,115146,6207,1281175,64064,1195
"2014","33","NH","New Hampshire",0.092,0.004,117822,5212,1287504,66469,1153
"2015","33","NH","New Hampshire",0.084,0.005,108293,6293,1288048,70003,1166
"2016","33","NH","New Hampshire",0.076,0.004,97753,5746,1292241,70986,1271
"2017","33","NH","New Hampshire",0.077,0.004,100550,5275,1298883,73638,1465
"2018","33","NH","New Hampshire",0.076,0.003,100076,4499,1312009,75322,1390
"2019","33","NH","New Hampshire",0.075,0.005,98310,5936,1316508,78571,1785
"2020","33","NH","New Hampshire",0.07,0.005,92404,6280,1325241,81415,1975
"2021","33","NH","New Hampshire",0.074,0.004,99562,4939,1348901,88268,1975
"1989","34","NJ","New Jersey",0.08,0.0065,615386,50159,,38123,1189
"1993","34","NJ","New Jersey",0.1,0.008,790745,61301,,41089,1281
"1995","34","NJ","New Jersey",0.087,0.0055,699733,46000,,44345,1634
"1996","34","NJ","New Jersey",0.09,0.007,726513,59298,,46872,1932
"1997","34","NJ","New Jersey",0.093,0.0075,749198,62378,,47903,1779
"1998","34","NJ","New Jersey",0.088,0.008,717408,63066,8148286,49615,1870
"1999","34","NJ","New Jersey",0.081,0.007,672744,60151,8309078,51426,1584
"2000","34","NJ","New Jersey",0.078,0.0055,647694,45951,8348253,52990,2034
"2001","34","NJ","New Jersey",0.078,0.0055,658754,45544,8404647,54506,1737
"2002","34","NJ","New Jersey",0.083,0.006,707808,51203,8493934,54932,1873
"2003","34","NJ","New Jersey",0.089,0.006,758459,51038,8547233,56356,1677
"2004","34","NJ","New Jersey",0.084,0.0075,717238,63516,8567558,57338,1781
"2005","34","NJ","New Jersey",0.087,0.0025,738104,20326,8500248,61694,504
"2006","34","NJ","New Jersey",0.087,0.002,740721,16851,8540398,64549,619
"2007","34","NJ","New Jersey",0.085,0.002,725723,16750,8505938,67142,553
"2008","34","NJ","New Jersey",0.087,0.002,740069,17638,8504301,70347,509
"2009","34","NJ","New Jersey",0.094,0.0025,798258,19420,8531186,68444,628
"2010","34","NJ","New Jersey",0.102,0.002,883643,18603,8626505,67719,708
"2011","34","NJ","New Jersey",0.104,0.002,897916,18157,8646604,67574,689
"2012","34","NJ","New Jersey",0.107,0.002,934277,16087,8691686,69705,685
"2013","34","NJ","New Jersey",0.114,0.002,995390,19811,8720993,70224,535
"2014","34","NJ","New Jersey",0.111,0.002,972441,18189,8762155,71968,432
"2015","34","NJ","New Jersey",0.108,0.002,945989,19568,8781579,72337,601
"2016","34","NJ","New Jersey",0.104,0.002,915390,20284,8769466,76212,682
"2017","34","NJ","New Jersey",0.1,0.002,882132,19724,8831188,80106,655
"2018","34","NJ","New Jersey",0.095,0.002,831386,19269,8739317,81777,672
"2019","34","NJ","New Jersey",0.091,0.002,795676,19705,8712974,85786,746
"2020","34","NJ","New Jersey",0.094,0.003,818389,25873,8708051,87095,1283
"2021","34","NJ","New Jersey",0.102,0.002,925852,20279,9093123,89227,1063
"1989","35","NM","New Mexico",0.19,0.008,286150,11897,,23570,1074
"1993","35","NM","New Mexico",0.216,0.011,359490,17975,,26802,1194
"1995","35","NM","New Mexico",0.202,0.0105,346994,18594,,27929,1322
"1996","35","NM","New Mexico",0.206,0.012,355969,21120,,27014,1688
"1997","35","NM","New Mexico",0.193,0.0115,333913,19902,,30836,1493
"1998","35","NM","New Mexico",0.19,0.012,330325,20548,1736437,31445,1619
"1999","35","NM","New Mexico",0.182,0.011,326223,20106,1793162,32671,1355
"2000","35","NM","New Mexico",0.173,0.0085,309103,15567,1791548,34487,1854
"2001","35","NM","New Mexico",0.18,0.008,326653,14781,1812669,33733,1435
"2002","35","NM","New Mexico",0.177,0.0085,327444,15730,1847779,34827,1722
"2003","35","NM","New Mexico",0.177,0.0085,330759,15985,1871181,35091,1451
"2004","35","NM","New Mexico",0.167,0.0105,316088,19188,1897265,37838,1601
"2005","35","NM","New Mexico",0.184,0.0045,345231,8116,1878470,37603,688
"2006","35","NM","New Mexico",0.183,0.004,350120,8054,1912304,40610,661
"2007","35","NM","New Mexico",0.179,0.0045,344060,8977,1925456,41509,640
"2008","35","NM","New Mexico",0.17,0.004,329857,8339,1941423,43719,871
"2009","35","NM","New Mexico",0.182,0.0055,359030,10968,1968129,42830,920
"2010","35","NM","New Mexico",0.198,0.006,400779,11403,2024711,42186,681
"2011","35","NM","New Mexico",0.209,0.005,427340,10459,2042517,42097,757
"2012","35","NM","New Mexico",0.206,0.005,421123,9294,2044796,42828,843
"2013","35","NM","New Mexico",0.214,0.005,437923,10196,2045405,44026,892
"2014","35","NM","New Mexico",0.206,0.005,420388,10617,2045506,44905,805
"2015","35","NM","New Mexico",0.198,0.005,405364,10470,2044455,45524,839
"2016","35","NM","New Mexico",0.191,0.005,390461,10384,2039432,46844,794
"2017","35","NM","New Mexico",0.19,0.005,388790,10758,2044204,47086,1112
"2018","35","NM","New Mexico",0.188,0.005,386739,10818,2051723,47405,868
"2019","35","NM","New Mexico",0.175,0.005,358526,10142,2053271,52021,940
"2020","35","NM","New Mexico",0.168,0.006,346455,12468,2061540,52285,1292
"2021","35","NM","New Mexico",0.177,0.006,367050,12649,2076524,54304,1426
"1989","36","NY","New York",0.123,0.007,2181807,127417,,31229,885
"1993","36","NY","New York",0.163,0.0085,2960110,149340,,32654,938
"1995","36","NY","New York",0.158,0.0085,2846213,151152,,33805,1023
"1996","36","NY","New York",0.163,0.0075,2945668,134349,,35696,1170
"1997","36","NY","New York",0.156,0.008,2814460,137671,,36369,1170
"1998","36","NY","New York",0.154,0.008,2794560,141913,18111072,38290,1306
"1999","36","NY","New York",0.137,0.0065,2566936,127271,18679270,41047,1139
"2000","36","NY","New York",0.132,0.006,2466704,106008,18687015,41763,1394
"2001","36","NY","New York",0.137,0.0055,2563440,102451,18725476,43149,1219
"2002","36","NY","New York",0.139,0.0055,2611154,106322,18836410,42765,1318
"2003","36","NY","New York",0.143,0.006,2700431,108472,18852353,44139,1297
"2004","36","NY","New York",0.145,0.007,2741524,131645,18906581,45343,1211
"2005","36","NY","New York",0.139,0.002,2584485,35004,18589160,49365,412
"2006","36","NY","New York",0.142,0.0015,2670773,28483,18770144,51340,253
"2007","36","NY","New York",0.138,0.0015,2584756,30664,18775321,53448,345
"2008","36","NY","New York",0.137,0.002,2595816,30979,18964468,55980,377
"2009","36","NY","New York",0.142,0.0015,2708119,33616,19014189,54554,391
"2010","36","NY","New York",0.15,0.002,2840564,34555,18879724,54047,370
"2011","36","NY","New York",0.161,0.002,3043461,32092,18953964,55147,393
"2012","36","NY","New York",0.159,0.002,3040207,30899,19064060,56357,368
"2013","36","NY","New York",0.16,0.002,3068230,33843,19133973,57255,427
"2014","36","NY","New York",0.16,0.002,3082613,36246,19228484,58771,390
"2015","36","NY","New York",0.155,0.002,2985604,34185,19283863,60805,305
"2016","36","NY","New York",0.148,0.002,2843954,31733,19230203,62700,619
"2017","36","NY","New York",0.141,0.002,2735578,35560,19337642,64783,500
"2018","36","NY","New York",0.137,0.002,2603303,34151,19037616,67648,627
"2019","36","NY","New York",0.131,0.002,2471760,32433,18932422,72038,450
"2020","36","NY","New York",0.127,0.002,2401141,40683,18840599,73354,556
"2021","36","NY","New York",0.14,0.002,2703053,34514,19329297,74230,610
"1989","37","NC","North Carolina",0.129,0.006,836793,38830,,26247,895
"1993","37","NC","North Carolina",0.141,0.008,987481,58388,,28792,987
"1995","37","NC","North Carolina",0.131,0.0045,945803,31717,,31987,1334
"1996","37","NC","North Carolina",0.128,0.008,940388,59307,,34487,1655
"1997","37","NC","North Carolina",0.126,0.009,940547,64755,,35320,1463
"1998","37","NC","North Carolina",0.13,0.0085,978106,66678,7552005,35982,1478
"1999","37","NC","North Carolina",0.123,0.0085,967370,67295,7884491,37563,1182
"2000","37","NC","North Carolina",0.117,0.006,934374,48037,8007626,38889,1603
"2001","37","NC","North Carolina",0.119,0.006,964661,48519,8100875,39072,1326
"2002","37","NC","North Carolina",0.129,0.0075,1058423,60118,8230139,38194,1628
"2003","37","NC","North Carolina",0.134,0.0075,1118214,62722,8337231,39438,1464
"2004","37","NC","North Carolina",0.138,0.0085,1173969,69964,8482242,40863,1338
"2005","37","NC","North Carolina",0.149,0.0025,1247292,20314,8381053,40781,315
"2006","37","NC","North Carolina",0.146,0.0025,1256624,19693,8591270,42721,427
"2007","37","NC","North Carolina",0.143,0.002,1256867,20484,8793210,44772,423
"2008","37","NC","North Carolina",0.146,0.0025,1301882,22831,8947509,46574,418
"2009","37","NC","North Carolina",0.162,0.0025,1475063,21900,9095863,43754,370
"2010","37","NC","North Carolina",0.174,0.002,1618597,22337,9304575,43417,364
"2011","37","NC","North Carolina",0.178,0.003,1673627,24716,9406123,44028,506
"2012","37","NC","North Carolina",0.18,0.003,1706255,25047,9498969,45195,386
"2013","37","NC","North Carolina",0.178,0.002,1711331,23648,9588243,45946,419
"2014","37","NC","North Carolina",0.172,0.002,1663954,23389,9691813,46596,377
"2015","37","NC","North Carolina",0.164,0.002,1607249,22787,9790028,47884,514
"2016","37","NC","North Carolina",0.154,0.002,1523034,24213,9885985,50595,290
"2017","37","NC","North Carolina",0.147,0.003,1468032,25159,10009026,52797,502
"2018","37","NC","North Carolina",0.141,0.003,1422154,25520,10100381,53922,564
"2019","37","NC","North Carolina",0.136,0.002,1383760,24777,10199132,57388,604
"2020","37","NC","North Carolina",0.129,0.003,1329685,31454,10308695,59616,626
"2021","37","NC","North Carolina",0.135,0.003,1383626,25891,10285081,61997,538
"1989","38","ND","North Dakota",0.126,0.005,78654,3041,,23910,1138
"1993","38","ND","North Dakota",0.125,0.01,79170,6182,,27329,1232
"1995","38","ND","North Dakota",0.119,0.01,75379,6518,,29321,1488
"1996","38","ND","North Dakota",0.115,0.01,72664,6447,,30798,1834
"1997","38","ND","North Dakota",0.125,0.011,78461,6819,,31764,1619
"1998","38","ND","North Dakota",0.129,0.0105,80381,6714,624343,32430,1801
"1999","38","ND","North Dakota",0.116,0.0095,73107,6033,628000,34206,1393
"2000","38","ND","North Dakota",0.104,0.007,64809,4429,621472,35636,1746
"2001","38","ND","North Dakota",0.114,0.008,70488,4749,618676,36177,1440
"2002","38","ND","North Dakota",0.111,0.0075,68625,4871,620704,36223,1689
"2003","38","ND","North Dakota",0.105,0.008,65063,5093,620602,38223,1601
"2004","38","ND","North Dakota",0.108,0.0095,67625,6042,623501,39233,1466
"2005","38","ND","North Dakota",0.116,0.0045,70588,2829,607255,40818,655
"2006","38","ND","North Dakota",0.117,0.0045,71059,2801,605871,41852,865
"2007","38","ND","North Dakota",0.118,0.005,72242,3084,612570,43936,1022
"2008","38","ND","North Dakota",0.115,0.005,70654,3202,615392,45996,925
"2009","38","ND","North Dakota",0.117,0.0055,72911,3401,620797,47898,887
"2010","38","ND","North Dakota",0.125,0.005,81176,3523,651420,48878,1189
"2011","38","ND","North Dakota",0.12,0.005,79124,3450,660484,52135,1103
"2012","38","ND","North Dakota",0.112,0.005,75251,3195,674845,54579,1306
"2013","38","ND","North Dakota",0.116,0.005,81055,3606,698176,56800,1303
"2014","38","ND","North Dakota",0.111,0.006,79203,4039,712526,60227,1441
"2015","38","ND","North Dakota",0.107,0.005,78613,4003,731319,61674,1506
"2016","38","ND","North Dakota",0.105,0.006,76951,4373,731713,61898,1400
"2017","38","ND","North Dakota",0.102,0.005,74057,3808,729303,62400,1008
"2018","38","ND","North Dakota",0.106,0.006,77959,4282,736622,65250,1883
"2019","38","ND","North Dakota",0.105,0.006,77327,4369,738766,67402,2482
"2020","38","ND","North Dakota",0.102,0.007,75781,4861,742259,64289,2406
"2021","38","ND","North Dakota",0.109,0.006,82270,4268,752003,67603,1749
"1989","39","OH","Ohio",0.121,0.006,1299615,68054,,28626,926
"1993","39","OH","Ohio",0.137,0.008,1515147,90561,,30896,971
"1995","39","OH","Ohio",0.113,0.0055,1259806,61771,,33958,1253
"1996","39","OH","Ohio",0.117,0.007,1307399,80956,,34198,1391
"1997","39","OH","Ohio",0.11,0.0075,1223791,78944,,36029,1298
"1998","39","OH","Ohio",0.107,0.0075,1202277,81747,11195534,38726,1402
"1999","39","OH","Ohio",0.11,0.008,1224362,87678,11152802,39707,1122
"2000","39","OH","Ohio",0.098,0.0055,1088381,61826,11144967,42054,1581
"2001","39","OH","Ohio",0.103,0.0055,1144638,61892,11167021,41780,1243
"2002","39","OH","Ohio",0.102,0.006,1147950,67728,11219466,42246,1482
"2003","39","OH","Ohio",0.107,0.006,1196943,66732,11231817,43119,1254
"2004","39","OH","Ohio",0.117,0.0075,1313682,83790,11249853,43371,1243
"2005","39","OH","Ohio",0.13,0.002,1442421,23814,11117482,43547,333
"2006","39","OH","Ohio",0.132,0.0025,1475788,25271,11156061,44609,346
"2007","39","OH","Ohio",0.131,0.002,1458625,21937,11151371,46645,301
"2008","39","OH","Ohio",0.133,0.002,1489314,22393,11172159,48011,316
"2009","39","OH","Ohio",0.151,0.0025,1699288,25372,11225160,45467,346
"2010","39","OH","Ohio",0.158,0.002,1771404,24764,11224913,45151,291
"2011","39","OH","Ohio",0.163,0.002,1836098,24833,11234064,45803,316
"2012","39","OH","Ohio",0.162,0.002,1818886,21530,11227437,46873,291
"2013","39","OH","Ohio",0.159,0.002,1793523,26235,11248737,48138,402
"2014","39","OH","Ohio",0.158,0.002,1778288,22560,11276366,49349,358
"2015","39","OH","Ohio",0.148,0.002,1670487,24032,11295380,51086,233
"2016","39","OH","Ohio",0.145,0.002,1639636,25459,11287358,52357,274
"2017","39","OH","Ohio",0.139,0.002,1575401,24120,11330717,54077,407
"2018","39","OH","Ohio",0.138,0.002,1568586,26277,11362293,56155,420
"2019","39","OH","Ohio",0.13,0.002,1474285,24833,11362381,58704,557
"2020","39","OH","Ohio",0.126,0.003,1428219,29412,11369464,60360,460
"2021","39","OH","Ohio",0.133,0.002,1523366,24841,11470529,62286,454
"1989","40","OK","Oklahoma",0.16,0.005,495882,15816,,23162,1196
"1993","40","OK","Oklahoma",0.183,0.009,592274,29850,,25791,1253
"1995","40","OK","Oklahoma",0.182,0.007,594263,23488,,26495,1435
"1996","40","OK","Oklahoma",0.171,0.0095,561382,31672,,27648,1635
"1997","40","OK","Oklahoma",0.163,0.0105,536804,34154,,30002,1680
"1998","40","OK","Oklahoma",0.161,0.01,533108,33228,3321130,32373,1765
"1999","40","OK","Oklahoma",0.139,0.0095,469218,32558,3367317,33005,1301
"2000","40","OK","Oklahoma",0.138,0.0065,467081,23279,3372484,33417,1694
"2001","40","OK","Oklahoma",0.144,0.007,487631,22686,3387529,34912,1448
"2002","40","OK","Oklahoma",0.145,0.0075,498685,25779,3428096,35313,1728
"2003","40","OK","Oklahoma",0.147,0.0075,503702,27215,3438050,35634,1411
"2004","40","OK","Oklahoma",0.14,0.0105,484620,36716,3456061,37109,1602
"2005","40","OK","Oklahoma",0.164,0.0035,562026,11474,3420658,37020,537
"2006","40","OK","Oklahoma",0.167,0.0035,576689,11425,3461959,38753,607
"2007","40","OK","Oklahoma",0.158,0.003,552915,10964,3498301,41551,387
"2008","40","OK","Oklahoma",0.157,0.0035,554237,12351,3523893,42836,690
"2009","40","OK","Oklahoma",0.161,0.0035,575711,12544,3565485,41716,486
"2010","40","OK","Oklahoma",0.168,0.003,613067,11605,3646869,42076,396
"2011","40","OK","Oklahoma",0.173,0.003,636083,12530,3678912,43232,585
"2012","40","OK","Oklahoma",0.172,0.003,636134,10481,3699655,44336,453
"2013","40","OK","Oklahoma",0.167,0.003,624209,11164,3735214,45724,523
"2014","40","OK","Oklahoma",0.166,0.003,623162,11178,3759494,47524,447
"2015","40","OK","Oklahoma",0.16,0.003,608507,11308,3795734,48595,508
"2016","40","OK","Oklahoma",0.161,0.003,615050,11183,3809426,49204,610
"2017","40","OK","Oklahoma",0.158,0.003,600911,11320,3815034,50051,564
"2018","40","OK","Oklahoma",0.155,0.003,593936,12437,3825031,51914,446
"2019","40","OK","Oklahoma",0.151,0.003,578631,11136,3841758,54447,591
"2020","40","OK","Oklahoma",0.143,0.004,552168,14448,3866001,54512,843
"2021","40","OK","Oklahoma",0.154,0.003,599003,11637,3877719,55829,619
"1989","41","OR","Oregon",0.125,0.0045,353222,12427,,27795,1158
"1993","41","OR","Oregon",0.132,0.0095,406722,29095,,30608,1240
"1995","41","OR","Oregon",0.125,0.0055,399899,17132,,34533,1625
"1996","41","OR","Oregon",0.123,0.0095,398220,30542,,35144,1952
"1997","41","OR","Oregon",0.116,0.01,379506,31360,,37284,1760
"1998","41","OR","Oregon",0.121,0.01,400952,33190,3314203,38773,1786
"1999","41","OR","Oregon",0.113,0.0085,379250,30044,3369775,40033,1356
"2000","41","OR","Oregon",0.106,0.006,361280,21060,3414375,41662,1806
"2001","41","OR","Oregon",0.111,0.006,382706,21584,3449223,41752,1401
"2002","41","OR","Oregon",0.113,0.007,396157,24521,3510161,41796,1690
"2003","41","OR","Oregon",0.12,0.007,423253,25270,3535766,42593,1401
"2004","41","OR","Oregon",0.129,0.009,462212,33404,3583504,42568,1446
"2005","41","OR","Oregon",0.141,0.0035,497318,11998,3538451,43065,551
"2006","41","OR","Oregon",0.134,0.0035,487358,11444,3626932,46228,482
"2007","41","OR","Oregon",0.13,0.0035,476647,12403,3670528,48735,640
"2008","41","OR","Oregon",0.135,0.003,501475,12298,3716663,50165,514
"2009","41","OR","Oregon",0.143,0.0035,536813,12999,3748545,48325,595
"2010","41","OR","Oregon",0.158,0.003,596649,12488,3765930,46536,518
"2011","41","OR","Oregon",0.173,0.004,655245,14669,3794233,46876,676
"2012","41","OR","Oregon",0.17,0.004,651302,15503,3826419,49090,758
"2013","41","OR","Oregon",0.165,0.004,637505,15259,3852906,50228,520
"2014","41","OR","Oregon",0.164,0.004,637156,15795,3893489,51088,481
"2015","41","OR","Oregon",0.152,0.004,601626,15078,3952049,54074,874
"2016","41","OR","Oregon",0.134,0.003,538169,13681,4016515,57379,819
"2017","41","OR","Oregon",0.132,0.003,534846,13721,4064453,60123,767
"2018","41","OR","Oregon",0.125,0.003,516014,14067,4113121,63168,999
"2019","41","OR","Oregon",0.115,0.003,474302,12433,4136485,66955,852
"2020","41","OR","Oregon",0.11,0.004,457940,15693,4162925,67832,804
"2021","41","OR","Oregon",0.122,0.003,507504,13720,4166327,71441,1035
"1989","42","PA","Pennsylvania",0.104,0.006,1223609,69099,,28825,936
"1993","42","PA","Pennsylvania",0.129,0.008,1546672,95288,,31044,1005
"1995","42","PA","Pennsylvania",0.114,0.005,1360793,60411,,34437,1206
"1996","42","PA","Pennsylvania",0.115,0.007,1371267,85975,,35109,1357
"1997","42","PA","Pennsylvania",0.109,0.0075,1297614,88360,,37267,1304
"1998","42","PA","Pennsylvania",0.107,0.0075,1277442,87727,11913867,39116,1349
"1999","42","PA","Pennsylvania",0.1,0.0075,1207202,86743,12035937,38918,1213
"2000","42","PA","Pennsylvania",0.095,0.0055,1135928,67323,12008589,41419,1542
"2001","42","PA","Pennsylvania",0.1,0.0055,1205942,66393,12036010,42288,1363
"2002","42","PA","Pennsylvania",0.1,0.006,1210508,73216,12109550,42043,1454
"2003","42","PA","Pennsylvania",0.106,0.0055,1279408,69715,12125878,42952,1247
"2004","42","PA","Pennsylvania",0.112,0.007,1361724,83018,12150103,43714,1292
"2005","42","PA","Pennsylvania",0.119,0.002,1416884,22703,11936227,44545,382
"2006","42","PA","Pennsylvania",0.12,0.002,1442858,20972,12015269,46256,286
"2007","42","PA","Pennsylvania",0.116,0.002,1392872,24047,11998845,48562,294
"2008","42","PA","Pennsylvania",0.121,0.002,1454240,22222,12011910,50702,259
"2009","42","PA","Pennsylvania",0.125,0.002,1517347,22522,12165864,49501,284
"2010","42","PA","Pennsylvania",0.134,0.002,1645097,21759,12298952,49245,421
"2011","42","PA","Pennsylvania",0.137,0.002,1690003,24940,12328587,50221,289
"2012","42","PA","Pennsylvania",0.137,0.002,1688364,22706,12353852,51225,263
"2013","42","PA","Pennsylvania",0.137,0.002,1687854,27322,12353267,52005,254
"2014","42","PA","Pennsylvania",0.136,0.002,1679008,22684,12371337,53224,414
"2015","42","PA","Pennsylvania",0.131,0.002,1624991,24091,12385763,55683,374
"2016","42","PA","Pennsylvania",0.129,0.002,1589584,23718,12368248,56897,357
"2017","42","PA","Pennsylvania",0.125,0.002,1548557,23848,12398116,59165,437
"2018","42","PA","Pennsylvania",0.122,0.002,1517936,23386,12393999,60891,314
"2019","42","PA","Pennsylvania",0.12,0.002,1481193,27591,12387186,63455,427
"2020","42","PA","Pennsylvania",0.109,0.002,1345976,27168,12382206,64898,717
"2021","42","PA","Pennsylvania",0.12,0.002,1503929,23622,12571409,68931,502
"1989","44","RI","Rhode Island",0.095,0.005,93348,5118,,30983,1239
"1993","44","RI","Rhode Island",0.124,0.009,122487,8911,,33201,1242
"1995","44","RI","Rhode Island",0.116,0.006,113471,5548,,34611,1634
"1996","44","RI","Rhode Island",0.118,0.0095,114894,9292,,36402,2065
"1997","44","RI","Rhode Island",0.112,0.0095,108836,9515,,36699,1799
"1998","44","RI","Rhode Island",0.106,0.0095,103831,9099,977299,39907,1911
"1999","44","RI","Rhode Island",0.108,0.0095,110366,9554,1025155,40965,1431
"2000","44","RI","Rhode Island",0.102,0.0065,106378,6652,1038550,42305,1745
"2001","44","RI","Rhode Island",0.102,0.0065,107109,6883,1047773,43884,1507
"2002","44","RI","Rhode Island",0.11,0.007,116138,7507,1058817,43115,1708
"2003","44","RI","Rhode Island",0.113,0.007,119483,7424,1059434,45006,1467
"2004","44","RI","Rhode Island",0.116,0.0085,122520,8914,1055640,47037,1485
"2005","44","RI","Rhode Island",0.119,0.005,122481,4803,1029260,50415,1105
"2006","44","RI","Rhode Island",0.115,0.0045,117585,4476,1026112,51324,963
"2007","44","RI","Rhode Island",0.119,0.005,121172,4864,1018742,52755,1123
"2008","44","RI","Rhode Island",0.121,0.0055,122173,5207,1012987,54562,1531
"2009","44","RI","Rhode Island",0.12,0.0055,122379,5477,1015672,53243,1215
"2010","44","RI","Rhode Island",0.141,0.006,143132,5657,1012202,52053,1021
"2011","44","RI","Rhode Island",0.147,0.005,148079,5363,1009929,53152,1349
"2012","44","RI","Rhode Island",0.142,0.005,143625,5552,1010452,54002,1404
"2013","44","RI","Rhode Island",0.147,0.006,148275,5955,1010806,55015,1537
"2014","44","RI","Rhode Island",0.148,0.005,149825,5579,1015656,54797,1274
"2015","44","RI","Rhode Island",0.141,0.006,143724,6018,1016344,57265,1904
"2016","44","RI","Rhode Island",0.133,0.006,134683,5790,1015893,60046,1389
"2017","44","RI","Rhode Island",0.123,0.006,125208,6252,1018560,62923,1574
"2018","44","RI","Rhode Island",0.128,0.006,130538,5987,1016444,63787,1700
"2019","44","RI","Rhode Island",0.116,0.006,118095,6083,1018596,70383,1465
"2020","44","RI","Rhode Island",0.106,0.006,108306,6033,1017632,73919,2573
"2021","44","RI","Rhode Island",0.121,0.005,126971,5628,1052079,73324,2151
"1989","45","SC","South Carolina",0.153,0.005,523312,17507,,24814,1147
"1993","45","SC","South Carolina",0.166,0.01,601427,35154,,27962,1209
"1995","45","SC","South Carolina",0.157,0.006,575268,22346,,30060,1520
"1996","45","SC","South Carolina",0.152,0.01,570423,36519,,32728,2043
"1997","45","SC","South Carolina",0.149,0.0105,569045,38455,,33325,1714
"1998","45","SC","South Carolina",0.143,0.0095,550127,37373,3856258,33465,1788
"1999","45","SC","South Carolina",0.132,0.0095,518145,36509,3912764,35515,1426
"2000","45","SC","South Carolina",0.128,0.0065,504961,25861,3956695,37283,1808
"2001","45","SC","South Carolina",0.138,0.007,550775,26769,3989359,36953,1501
"2002","45","SC","South Carolina",0.14,0.007,567660,29482,4053339,37442,1737
"2003","45","SC","South Carolina",0.138,0.007,566769,29562,4100512,38003,1477
"2004","45","SC","South Carolina",0.15,0.0095,622083,37980,4158089,39454,1500
"2005","45","SC","South Carolina",0.156,0.003,641485,12516,4101208,39477,580
"2006","45","SC","South Carolina",0.157,0.003,657405,13080,4182861,41204,420
"2007","45","SC","South Carolina",0.151,0.0035,646061,13967,4270132,43508,607
"2008","45","SC","South Carolina",0.157,0.0035,680134,14995,4339428,44695,618
"2009","45","SC","South Carolina",0.171,0.0035,753286,15113,4416869,42580,546
"2010","45","SC","South Carolina",0.181,0.003,813939,15581,4493882,42117,415
"2011","45","SC","South Carolina",0.188,0.004,852999,16218,4538319,42477,544
"2012","45","SC","South Carolina",0.183,0.003,837327,15903,4585462,43290,637
"2013","45","SC","South Carolina",0.185,0.003,858553,16105,4631792,44310,641
"2014","45","SC","South Carolina",0.179,0.003,838065,15442,4691566,45337,498
"2015","45","SC","South Carolina",0.168,0.004,796609,17127,4750107,47308,540
"2016","45","SC","South Carolina",0.153,0.003,739574,16497,4820435,49587,590
"2017","45","SC","South Carolina",0.154,0.003,750359,15003,4882684,50675,524
"2018","45","SC","South Carolina",0.152,0.003,750582,16621,4944734,52449,621
"2019","45","SC","South Carolina",0.139,0.004,695259,17725,5003261,56360,818
"2020","45","SC","South Carolina",0.138,0.004,703004,21358,5085371,57216,1106
"2021","45","SC","South Carolina",0.145,0.003,736098,16407,5063096,59447,841
"1989","46","SD","South Dakota",0.148,0.008,100950,5547,,22186,1143
"1993","46","SD","South Dakota",0.143,0.01,102485,7284,,26819,1235
"1995","46","SD","South Dakota",0.137,0.0105,99759,7744,,29426,1501
"1996","46","SD","South Dakota",0.13,0.0105,93834,7718,,29810,1752
"1997","46","SD","South Dakota",0.14,0.012,100537,8678,,31354,1702
"1998","46","SD","South Dakota",0.13,0.011,94379,8275,725671,33267,1680
"1999","46","SD","South Dakota",0.117,0.011,86134,8105,736193,35007,1357
"2000","46","SD","South Dakota",0.114,0.007,84282,5304,738424,36146,1700
