"fips_county","year","population","state_code","county_name"
"16005",2008,80609,"ID","Bannock County"
"16005",2009,81994,"ID","Bannock County"
"16005",2010,83020,"ID","Bannock County"
"16005",2011,83641,"ID","Bannock County"
"16005",2012,83755,"ID","Bannock County"
"16005",2013,83455,"ID","Bannock County"
"16005",2014,83536,"ID","Bannock County"
"16005",2015,84184,"ID","Bannock County"
"16005",2016,84676,"ID","Bannock County"
"16005",2017,85482,"ID","Bannock County"
"16005",2018,86674,"ID","Bannock County"
"16005",2019,87808,"ID","Bannock County"
"16007",2000,6424,"ID","Bear Lake County"
"16007",2001,6394,"ID","Bear Lake County"
"16007",2002,6219,"ID","Bear Lake County"
"16007",2003,6219,"ID","Bear Lake County"
"16007",2004,6170,"ID","Bear Lake County"
"16007",2005,6077,"ID","Bear Lake County"
"16007",2006,6071,"ID","Bear Lake County"
"16007",2007,6049,"ID","Bear Lake County"
"16007",2008,6027,"ID","Bear Lake County"
"16007",2009,6014,"ID","Bear Lake County"
"16007",2010,5969,"ID","Bear Lake County"
"16007",2011,5956,"ID","Bear Lake County"
"16007",2012,5892,"ID","Bear Lake County"
"16007",2013,5948,"ID","Bear Lake County"
"16007",2014,5926,"ID","Bear Lake County"
"16007",2015,5879,"ID","Bear Lake County"
"16007",2016,5927,"ID","Bear Lake County"
"16007",2017,6023,"ID","Bear Lake County"
"16007",2018,6044,"ID","Bear Lake County"
"16007",2019,6125,"ID","Bear Lake County"
"16009",2000,9186,"ID","Benewah County"
"16009",2001,8968,"ID","Benewah County"
"16009",2002,8917,"ID","Benewah County"
"16009",2003,8901,"ID","Benewah County"
"16009",2004,8907,"ID","Benewah County"
"16009",2005,9053,"ID","Benewah County"
"16009",2006,9260,"ID","Benewah County"
"16009",2007,9296,"ID","Benewah County"
"16009",2008,9385,"ID","Benewah County"
"16009",2009,9286,"ID","Benewah County"
"16009",2010,9290,"ID","Benewah County"
"16009",2011,9173,"ID","Benewah County"
"16009",2012,9126,"ID","Benewah County"
"16009",2013,9030,"ID","Benewah County"
"16009",2014,9032,"ID","Benewah County"
"16009",2015,8996,"ID","Benewah County"
"16009",2016,9021,"ID","Benewah County"
"16009",2017,9157,"ID","Benewah County"
"16009",2018,9218,"ID","Benewah County"
"16009",2019,9298,"ID","Benewah County"
"16011",2000,41753,"ID","Bingham County"
"16011",2001,42073,"ID","Bingham County"
"16011",2002,42101,"ID","Bingham County"
"16011",2003,42555,"ID","Bingham County"
"16011",2004,42702,"ID","Bingham County"
"16011",2005,43173,"ID","Bingham County"
"16011",2006,43396,"ID","Bingham County"
"16011",2007,43816,"ID","Bingham County"
"16011",2008,44414,"ID","Bingham County"
"16011",2009,45087,"ID","Bingham County"
"16011",2010,45765,"ID","Bingham County"
"16011",2011,45893,"ID","Bingham County"
"16011",2012,45510,"ID","Bingham County"
"16011",2013,45423,"ID","Bingham County"
"16011",2014,45214,"ID","Bingham County"
"16011",2015,45057,"ID","Bingham County"
"16011",2016,45315,"ID","Bingham County"
"16011",2017,45884,"ID","Bingham County"
"16011",2018,46129,"ID","Bingham County"
"16011",2019,46811,"ID","Bingham County"
"16013",2000,19115,"ID","Blaine County"
"16013",2001,19755,"ID","Blaine County"
"16013",2002,20189,"ID","Blaine County"
"16013",2003,20557,"ID","Blaine County"
"16013",2004,20811,"ID","Blaine County"
"16013",2005,20897,"ID","Blaine County"
"16013",2006,21082,"ID","Blaine County"
"16013",2007,21169,"ID","Blaine County"
"16013",2008,21477,"ID","Blaine County"
"16013",2009,21590,"ID","Blaine County"
"16013",2010,21295,"ID","Blaine County"
"16013",2011,21083,"ID","Blaine County"
"16013",2012,21127,"ID","Blaine County"
"16013",2013,21325,"ID","Blaine County"
"16013",2014,21455,"ID","Blaine County"
"16013",2015,21636,"ID","Blaine County"
"16013",2016,22062,"ID","Blaine County"
"16013",2017,22373,"ID","Blaine County"
"16013",2018,22771,"ID","Blaine County"
"16013",2019,23021,"ID","Blaine County"
"16015",2000,6702,"ID","Boise County"
"16015",2001,6733,"ID","Boise County"
"16015",2002,6854,"ID","Boise County"
"16015",2003,6977,"ID","Boise County"
"16015",2004,7004,"ID","Boise County"
"16015",2005,6981,"ID","Boise County"
"16015",2006,7151,"ID","Boise County"
"16015",2007,7229,"ID","Boise County"
"16015",2008,7148,"ID","Boise County"
"16015",2009,7051,"ID","Boise County"
"16015",2010,7005,"ID","Boise County"
"16015",2011,6986,"ID","Boise County"
"16015",2012,6790,"ID","Boise County"
"16015",2013,6720,"ID","Boise County"
"16015",2014,6779,"ID","Boise County"
"16015",2015,6963,"ID","Boise County"
"16015",2016,7095,"ID","Boise County"
"16015",2017,7347,"ID","Boise County"
"16015",2018,7655,"ID","Boise County"
"16015",2019,7831,"ID","Boise County"
"16017",2000,36950,"ID","Bonner County"
"16017",2001,36980,"ID","Bonner County"
"16017",2002,37634,"ID","Bonner County"
"16017",2003,38382,"ID","Bonner County"
"16017",2004,38836,"ID","Bonner County"
"16017",2005,39576,"ID","Bonner County"
"16017",2006,40127,"ID","Bonner County"
"16017",2007,40738,"ID","Bonner County"
"16017",2008,40966,"ID","Bonner County"
"16017",2009,40809,"ID","Bonner County"
"16017",2010,40902,"ID","Bonner County"
"16017",2011,40782,"ID","Bonner County"
"16017",2012,40347,"ID","Bonner County"
"16017",2013,40525,"ID","Bonner County"
"16017",2014,41289,"ID","Bonner County"
"16017",2015,41600,"ID","Bonner County"
"16017",2016,42357,"ID","Bonner County"
"16017",2017,43654,"ID","Bonner County"
"16017",2018,44705,"ID","Bonner County"
"16017",2019,45739,"ID","Bonner County"
"16019",2000,82968,"ID","Bonneville County"
"16019",2001,83907,"ID","Bonneville County"
"16019",2002,85060,"ID","Bonneville County"
"16019",2003,86846,"ID","Bonneville County"
"16019",2004,89514,"ID","Bonneville County"
"16019",2005,91709,"ID","Bonneville County"
"16019",2006,94756,"ID","Bonneville County"
"16019",2007,97890,"ID","Bonneville County"
"16019",2008,100811,"ID","Bonneville County"
"16019",2009,103016,"ID","Bonneville County"
"16019",2010,104675,"ID","Bonneville County"
"16019",2011,105813,"ID","Bonneville County"
"16019",2012,106764,"ID","Bonneville County"
"16019",2013,107369,"ID","Bonneville County"
"16019",2014,108236,"ID","Bonneville County"
"16019",2015,109849,"ID","Bonneville County"
"16019",2016,112118,"ID","Bonneville County"
"16019",2017,114488,"ID","Bonneville County"
"16019",2018,116444,"ID","Bonneville County"
"16019",2019,119062,"ID","Bonneville County"
"16021",2000,9913,"ID","Boundary County"
"16021",2001,9816,"ID","Boundary County"
"16021",2002,9834,"ID","Boundary County"
"16021",2003,9960,"ID","Boundary County"
"16021",2004,10163,"ID","Boundary County"
"16021",2005,10303,"ID","Boundary County"
"16021",2006,10530,"ID","Boundary County"
"16021",2007,10754,"ID","Boundary County"
"16021",2008,10831,"ID","Boundary County"
"16021",2009,10819,"ID","Boundary County"
"16021",2010,10999,"ID","Boundary County"
"16021",2011,10823,"ID","Boundary County"
"16021",2012,10817,"ID","Boundary County"
"16021",2013,10853,"ID","Boundary County"
"16021",2014,10956,"ID","Boundary County"
"16021",2015,11299,"ID","Boundary County"
"16021",2016,11701,"ID","Boundary County"
"16021",2017,11965,"ID","Boundary County"
"16021",2018,12016,"ID","Boundary County"
"16021",2019,12245,"ID","Boundary County"
"16023",2000,2894,"ID","Butte County"
"16023",2001,2853,"ID","Butte County"
"16023",2002,2906,"ID","Butte County"
"16023",2003,2842,"ID","Butte County"
"16023",2004,2812,"ID","Butte County"
"16023",2005,2825,"ID","Butte County"
"16023",2006,2786,"ID","Butte County"
"16023",2007,2838,"ID","Butte County"
"16023",2008,2846,"ID","Butte County"
"16023",2009,2835,"ID","Butte County"
"16023",2010,2915,"ID","Butte County"
"16023",2011,2833,"ID","Butte County"
"16023",2012,2760,"ID","Butte County"
"16023",2013,2667,"ID","Butte County"
"16023",2014,2658,"ID","Butte County"
"16023",2015,2566,"ID","Butte County"
"16023",2016,2572,"ID","Butte County"
"16023",2017,2585,"ID","Butte County"
"16023",2018,2587,"ID","Butte County"
"16023",2019,2597,"ID","Butte County"
"16025",2000,968,"ID","Camas County"
"16025",2001,1000,"ID","Camas County"
"16025",2002,1025,"ID","Camas County"
"16025",2003,1029,"ID","Camas County"
"16025",2004,1022,"ID","Camas County"
"16025",2005,1069,"ID","Camas County"
"16025",2006,1073,"ID","Camas County"
"16025",2007,1103,"ID","Camas County"
"16025",2008,1120,"ID","Camas County"
"16025",2009,1133,"ID","Camas County"
"16025",2010,1116,"ID","Camas County"
"16025",2011,1115,"ID","Camas County"
"16025",2012,1085,"ID","Camas County"
"16025",2013,1043,"ID","Camas County"
"16025",2014,1054,"ID","Camas County"
"16025",2015,1070,"ID","Camas County"
"16025",2016,1082,"ID","Camas County"
"16025",2017,1096,"ID","Camas County"
"16025",2018,1121,"ID","Camas County"
"16025",2019,1106,"ID","Camas County"
"16027",2000,133082,"ID","Canyon County"
"16027",2001,139179,"ID","Canyon County"
"16027",2002,145160,"ID","Canyon County"
"16027",2003,151395,"ID","Canyon County"
"16027",2004,157130,"ID","Canyon County"
"16027",2005,163947,"ID","Canyon County"
"16027",2006,172188,"ID","Canyon County"
"16027",2007,179645,"ID","Canyon County"
"16027",2008,184996,"ID","Canyon County"
"16027",2009,187357,"ID","Canyon County"
"16027",2010,189347,"ID","Canyon County"
"16027",2011,191354,"ID","Canyon County"
"16027",2012,193734,"ID","Canyon County"
"16027",2013,198590,"ID","Canyon County"
"16027",2014,202440,"ID","Canyon County"
"16027",2015,206842,"ID","Canyon County"
"16027",2016,211381,"ID","Canyon County"
"16027",2017,216858,"ID","Canyon County"
"16027",2018,223236,"ID","Canyon County"
"16027",2019,229849,"ID","Canyon County"
"16029",2000,7281,"ID","Caribou County"
"16029",2001,7326,"ID","Caribou County"
"16029",2002,7161,"ID","Caribou County"
"16029",2003,7105,"ID","Caribou County"
"16029",2004,7106,"ID","Caribou County"
"16029",2005,6963,"ID","Caribou County"
"16029",2006,6886,"ID","Caribou County"
"16029",2007,6873,"ID","Caribou County"
"16029",2008,6840,"ID","Caribou County"
"16029",2009,6922,"ID","Caribou County"
"16029",2010,6974,"ID","Caribou County"
"16029",2011,6844,"ID","Caribou County"
"16029",2012,6771,"ID","Caribou County"
"16029",2013,6787,"ID","Caribou County"
"16029",2014,6794,"ID","Caribou County"
"16029",2015,6733,"ID","Caribou County"
"16029",2016,6867,"ID","Caribou County"
"16029",2017,6973,"ID","Caribou County"
"16029",2018,7037,"ID","Caribou County"
"16029",2019,7155,"ID","Caribou County"
"16031",2000,21393,"ID","Cassia County"
"16031",2001,21557,"ID","Cassia County"
"16031",2002,21504,"ID","Cassia County"
"16031",2003,21466,"ID","Cassia County"
"16031",2004,21323,"ID","Cassia County"
"16031",2005,21372,"ID","Cassia County"
"16031",2006,21281,"ID","Cassia County"
"16031",2007,21568,"ID","Cassia County"
"16031",2008,22134,"ID","Cassia County"
"16031",2009,22476,"ID","Cassia County"
"16031",2010,23080,"ID","Cassia County"
"16031",2011,23106,"ID","Cassia County"
"16031",2012,23263,"ID","Cassia County"
"16031",2013,23344,"ID","Cassia County"
"16031",2014,23503,"ID","Cassia County"
"16031",2015,23499,"ID","Cassia County"
"16031",2016,23479,"ID","Cassia County"
"16031",2017,23650,"ID","Cassia County"
"16031",2018,23791,"ID","Cassia County"
"16031",2019,24030,"ID","Cassia County"
"16033",2000,1024,"ID","Clark County"
"16033",2001,965,"ID","Clark County"
"16033",2002,948,"ID","Clark County"
"16033",2003,892,"ID","Clark County"
"16033",2004,923,"ID","Clark County"
"16033",2005,925,"ID","Clark County"
"16033",2006,947,"ID","Clark County"
"16033",2007,948,"ID","Clark County"
"16033",2008,981,"ID","Clark County"
"16033",2009,961,"ID","Clark County"
"16033",2010,980,"ID","Clark County"
"16033",2011,954,"ID","Clark County"
"16033",2012,884,"ID","Clark County"
"16033",2013,879,"ID","Clark County"
"16033",2014,889,"ID","Clark County"
"16033",2015,886,"ID","Clark County"
"16033",2016,870,"ID","Clark County"
"16033",2017,879,"ID","Clark County"
"16033",2018,851,"ID","Clark County"
"16033",2019,845,"ID","Clark County"
"16035",2000,8930,"ID","Clearwater County"
"16035",2001,8689,"ID","Clearwater County"
"16035",2002,8579,"ID","Clearwater County"
"16035",2003,8596,"ID","Clearwater County"
"16035",2004,8610,"ID","Clearwater County"
"16035",2005,8659,"ID","Clearwater County"
"16035",2006,8776,"ID","Clearwater County"
"16035",2007,8788,"ID","Clearwater County"
"16035",2008,8764,"ID","Clearwater County"
"16035",2009,8761,"ID","Clearwater County"
"16035",2010,8727,"ID","Clearwater County"
"16035",2011,8609,"ID","Clearwater County"
"16035",2012,8579,"ID","Clearwater County"
"16035",2013,8568,"ID","Clearwater County"
"16035",2014,8561,"ID","Clearwater County"
"16035",2015,8554,"ID","Clearwater County"
"16035",2016,8651,"ID","Clearwater County"
"16035",2017,8646,"ID","Clearwater County"
"16035",2018,8758,"ID","Clearwater County"
"16035",2019,8756,"ID","Clearwater County"
"16037",2000,4336,"ID","Custer County"
"16037",2001,4223,"ID","Custer County"
"16037",2002,4143,"ID","Custer County"
"16037",2003,4116,"ID","Custer County"
"16037",2004,4129,"ID","Custer County"
"16037",2005,4084,"ID","Custer County"
"16037",2006,4155,"ID","Custer County"
"16037",2007,4200,"ID","Custer County"
"16037",2008,4300,"ID","Custer County"
"16037",2009,4363,"ID","Custer County"
"16037",2010,4357,"ID","Custer County"
"16037",2011,4325,"ID","Custer County"
"16037",2012,4327,"ID","Custer County"
"16037",2013,4225,"ID","Custer County"
"16037",2014,4132,"ID","Custer County"
"16037",2015,4059,"ID","Custer County"
"16037",2016,4084,"ID","Custer County"
"16037",2017,4135,"ID","Custer County"
"16037",2018,4250,"ID","Custer County"
"16037",2019,4315,"ID","Custer County"
"16039",2000,28610,"ID","Elmore County"
"16039",2001,27613,"ID","Elmore County"
"16039",2002,27047,"ID","Elmore County"
"16039",2003,25972,"ID","Elmore County"
"16039",2004,26355,"ID","Elmore County"
"16039",2005,25919,"ID","Elmore County"
"16039",2006,25927,"ID","Elmore County"
"16039",2007,26595,"ID","Elmore County"
"16039",2008,26930,"ID","Elmore County"
"16039",2009,26769,"ID","Elmore County"
"16039",2010,27121,"ID","Elmore County"
"16039",2011,26221,"ID","Elmore County"
"16039",2012,26287,"ID","Elmore County"
"16039",2013,26267,"ID","Elmore County"
"16039",2014,26226,"ID","Elmore County"
"16039",2015,25826,"ID","Elmore County"
"16039",2016,26137,"ID","Elmore County"
"16039",2017,26881,"ID","Elmore County"
"16039",2018,27362,"ID","Elmore County"
"16039",2019,27511,"ID","Elmore County"
"16041",2000,11350,"ID","Franklin County"
"16041",2001,11463,"ID","Franklin County"
"16041",2002,11687,"ID","Franklin County"
"16041",2003,11718,"ID","Franklin County"
"16041",2004,11959,"ID","Franklin County"
"16041",2005,12079,"ID","Franklin County"
"16041",2006,12085,"ID","Franklin County"
"16041",2007,12277,"ID","Franklin County"
"16041",2008,12570,"ID","Franklin County"
"16041",2009,12757,"ID","Franklin County"
"16041",2010,12781,"ID","Franklin County"
"16041",2011,12810,"ID","Franklin County"
"16041",2012,12798,"ID","Franklin County"
"16041",2013,12802,"ID","Franklin County"
"16041",2014,12910,"ID","Franklin County"
"16041",2015,12955,"ID","Franklin County"
"16041",2016,13320,"ID","Franklin County"
"16041",2017,13467,"ID","Franklin County"
"16041",2018,13704,"ID","Franklin County"
"16041",2019,13876,"ID","Franklin County"
"16043",2000,11769,"ID","Fremont County"
"16043",2001,11891,"ID","Fremont County"
"16043",2002,12029,"ID","Fremont County"
"16043",2003,12370,"ID","Fremont County"
"16043",2004,12640,"ID","Fremont County"
"16043",2005,12610,"ID","Fremont County"
"16043",2006,12770,"ID","Fremont County"
"16043",2007,13005,"ID","Fremont County"
"16043",2008,13112,"ID","Fremont County"
"16043",2009,13173,"ID","Fremont County"
"16043",2010,13225,"ID","Fremont County"
"16043",2011,13109,"ID","Fremont County"
"16043",2012,12966,"ID","Fremont County"
"16043",2013,12872,"ID","Fremont County"
"16043",2014,12803,"ID","Fremont County"
"16043",2015,12812,"ID","Fremont County"
"16043",2016,12914,"ID","Fremont County"
"16043",2017,13122,"ID","Fremont County"
"16043",2018,13155,"ID","Fremont County"
"16043",2019,13099,"ID","Fremont County"
"16045",2000,15215,"ID","Gem County"
"16045",2001,15393,"ID","Gem County"
"16045",2002,15488,"ID","Gem County"
"16045",2003,15693,"ID","Gem County"
"16045",2004,15925,"ID","Gem County"
"16045",2005,16304,"ID","Gem County"
"16045",2006,16632,"ID","Gem County"
"16045",2007,16833,"ID","Gem County"
"16045",2008,16941,"ID","Gem County"
"16045",2009,16809,"ID","Gem County"
"16045",2010,16687,"ID","Gem County"
"16045",2011,16692,"ID","Gem County"
"16045",2012,16630,"ID","Gem County"
"16045",2013,16569,"ID","Gem County"
"16045",2014,16646,"ID","Gem County"
"16045",2015,16685,"ID","Gem County"
"16045",2016,16959,"ID","Gem County"
"16045",2017,17311,"ID","Gem County"
"16045",2018,17587,"ID","Gem County"
"16045",2019,18112,"ID","Gem County"
"16047",2000,14196,"ID","Gooding County"
"16047",2001,14215,"ID","Gooding County"
"16047",2002,14342,"ID","Gooding County"
"16047",2003,14483,"ID","Gooding County"
"16047",2004,14562,"ID","Gooding County"
"16047",2005,14614,"ID","Gooding County"
"16047",2006,14749,"ID","Gooding County"
"16047",2007,14963,"ID","Gooding County"
"16047",2008,15216,"ID","Gooding County"
"16047",2009,15270,"ID","Gooding County"
"16047",2010,15471,"ID","Gooding County"
"16047",2011,15355,"ID","Gooding County"
"16047",2012,15250,"ID","Gooding County"
"16047",2013,15169,"ID","Gooding County"
"16047",2014,15086,"ID","Gooding County"
"16047",2015,15188,"ID","Gooding County"
"16047",2016,15135,"ID","Gooding County"
"16047",2017,15121,"ID","Gooding County"
"16047",2018,15116,"ID","Gooding County"
"16047",2019,15179,"ID","Gooding County"
"16049",2000,15470,"ID","Idaho County"
"16049",2001,15447,"ID","Idaho County"
"16049",2002,15495,"ID","Idaho County"
"16049",2003,15410,"ID","Idaho County"
"16049",2004,15555,"ID","Idaho County"
"16049",2005,15522,"ID","Idaho County"
"16049",2006,15638,"ID","Idaho County"
"16049",2007,15770,"ID","Idaho County"
"16049",2008,15896,"ID","Idaho County"
"16049",2009,16138,"ID","Idaho County"
"16049",2010,16310,"ID","Idaho County"
"16049",2011,16462,"ID","Idaho County"
"16049",2012,16444,"ID","Idaho County"
"16049",2013,16249,"ID","Idaho County"
"16049",2014,16275,"ID","Idaho County"
"16049",2015,16301,"ID","Idaho County"
"16049",2016,16236,"ID","Idaho County"
"16049",2017,16373,"ID","Idaho County"
"16049",2018,16476,"ID","Idaho County"
"16049",2019,16667,"ID","Idaho County"
"16051",2000,19193,"ID","Jefferson County"
"16051",2001,19322,"ID","Jefferson County"
"16051",2002,19802,"ID","Jefferson County"
"16051",2003,20249,"ID","Jefferson County"
"16051",2004,20842,"ID","Jefferson County"
"16051",2005,21674,"ID","Jefferson County"
"16051",2006,22439,"ID","Jefferson County"
"16051",2007,23475,"ID","Jefferson County"
"16051",2008,24696,"ID","Jefferson County"
"16051",2009,25770,"ID","Jefferson County"
"16051",2010,26223,"ID","Jefferson County"
"16051",2011,26313,"ID","Jefferson County"
"16051",2012,26641,"ID","Jefferson County"
"16051",2013,26804,"ID","Jefferson County"
"16051",2014,26944,"ID","Jefferson County"
"16051",2015,27127,"ID","Jefferson County"
"16051",2016,27830,"ID","Jefferson County"
"16051",2017,28439,"ID","Jefferson County"
"16051",2018,29405,"ID","Jefferson County"
"16051",2019,29871,"ID","Jefferson County"
"16053",2000,18493,"ID","Jerome County"
"16053",2001,18579,"ID","Jerome County"
"16053",2002,18730,"ID","Jerome County"
"16053",2003,18971,"ID","Jerome County"
"16053",2004,19331,"ID","Jerome County"
"16053",2005,19654,"ID","Jerome County"
"16053",2006,20111,"ID","Jerome County"
"16053",2007,20572,"ID","Jerome County"
"16053",2008,21217,"ID","Jerome County"
"16053",2009,22039,"ID","Jerome County"
"16053",2010,22442,"ID","Jerome County"
"16053",2011,22520,"ID","Jerome County"
"16053",2012,22578,"ID","Jerome County"
"16053",2013,22768,"ID","Jerome County"
"16053",2014,22926,"ID","Jerome County"
"16053",2015,22971,"ID","Jerome County"
"16053",2016,23433,"ID","Jerome County"
"16053",2017,23768,"ID","Jerome County"
"16053",2018,24066,"ID","Jerome County"
"16053",2019,24412,"ID","Jerome County"
"16055",2000,109487,"ID","Kootenai County"
"16055",2001,111542,"ID","Kootenai County"
"16055",2002,113667,"ID","Kootenai County"
"16055",2003,116512,"ID","Kootenai County"
"16055",2004,121002,"ID","Kootenai County"
"16055",2005,125972,"ID","Kootenai County"
"16055",2006,129510,"ID","Kootenai County"
"16055",2007,132811,"ID","Kootenai County"
"16055",2008,135627,"ID","Kootenai County"
"16055",2009,137407,"ID","Kootenai County"
"16055",2010,138848,"ID","Kootenai County"
"16055",2011,140932,"ID","Kootenai County"
"16055",2012,142084,"ID","Kootenai County"
"16055",2013,143897,"ID","Kootenai County"
"16055",2014,146529,"ID","Kootenai County"
"16055",2015,149367,"ID","Kootenai County"
"16055",2016,153019,"ID","Kootenai County"
"16055",2017,157320,"ID","Kootenai County"
"16055",2018,161209,"ID","Kootenai County"
"16055",2019,165697,"ID","Kootenai County"
"16057",2000,34878,"ID","Latah County"
"16057",2001,35285,"ID","Latah County"
"16057",2002,35183,"ID","Latah County"
"16057",2003,35473,"ID","Latah County"
"16057",2004,35864,"ID","Latah County"
"16057",2005,35958,"ID","Latah County"
"16057",2006,36251,"ID","Latah County"
"16057",2007,36179,"ID","Latah County"
"16057",2008,36524,"ID","Latah County"
"16057",2009,36939,"ID","Latah County"
"16057",2010,37255,"ID","Latah County"
"16057",2011,37855,"ID","Latah County"
"16057",2012,38094,"ID","Latah County"
"16057",2013,38220,"ID","Latah County"
"16057",2014,38517,"ID","Latah County"
"16057",2015,38796,"ID","Latah County"
"16057",2016,39050,"ID","Latah County"
"16057",2017,39741,"ID","Latah County"
"16057",2018,39829,"ID","Latah County"
"16057",2019,40108,"ID","Latah County"
"16059",2000,7724,"ID","Lemhi County"
"16059",2001,7593,"ID","Lemhi County"
"16059",2002,7590,"ID","Lemhi County"
"16059",2003,7600,"ID","Lemhi County"
"16059",2004,7660,"ID","Lemhi County"
"16059",2005,7708,"ID","Lemhi County"
"16059",2006,7795,"ID","Lemhi County"
"16059",2007,7780,"ID","Lemhi County"
"16059",2008,7902,"ID","Lemhi County"
"16059",2009,7870,"ID","Lemhi County"
"16059",2010,7953,"ID","Lemhi County"
"16059",2011,7986,"ID","Lemhi County"
"16059",2012,7768,"ID","Lemhi County"
"16059",2013,7716,"ID","Lemhi County"
"16059",2014,7724,"ID","Lemhi County"
"16059",2015,7737,"ID","Lemhi County"
"16059",2016,7709,"ID","Lemhi County"
"16059",2017,7829,"ID","Lemhi County"
"16059",2018,7932,"ID","Lemhi County"
"16059",2019,8027,"ID","Lemhi County"
"16061",2000,3740,"ID","Lewis County"
"16061",2001,3599,"ID","Lewis County"
"16061",2002,3673,"ID","Lewis County"
"16061",2003,3671,"ID","Lewis County"
"16061",2004,3669,"ID","Lewis County"
"16061",2005,3665,"ID","Lewis County"
"16061",2006,3712,"ID","Lewis County"
"16061",2007,3707,"ID","Lewis County"
"16061",2008,3739,"ID","Lewis County"
"16061",2009,3832,"ID","Lewis County"
"16061",2010,3820,"ID","Lewis County"
"16061",2011,3806,"ID","Lewis County"
"16061",2012,3820,"ID","Lewis County"
"16061",2013,3805,"ID","Lewis County"
"16061",2014,3813,"ID","Lewis County"
"16061",2015,3791,"ID","Lewis County"
"16061",2016,3846,"ID","Lewis County"
"16061",2017,3884,"ID","Lewis County"
"16061",2018,3832,"ID","Lewis County"
"16061",2019,3838,"ID","Lewis County"
"16063",2000,4051,"ID","Lincoln County"
"16063",2001,4159,"ID","Lincoln County"
"16063",2002,4242,"ID","Lincoln County"
"16063",2003,4372,"ID","Lincoln County"
"16063",2004,4441,"ID","Lincoln County"
"16063",2005,4694,"ID","Lincoln County"
"16063",2006,4762,"ID","Lincoln County"
"16063",2007,4938,"ID","Lincoln County"
"16063",2008,5041,"ID","Lincoln County"
"16063",2009,5151,"ID","Lincoln County"
"16063",2010,5206,"ID","Lincoln County"
"16063",2011,5132,"ID","Lincoln County"
"16063",2012,5262,"ID","Lincoln County"
"16063",2013,5329,"ID","Lincoln County"
"16063",2014,5331,"ID","Lincoln County"
"16063",2015,5307,"ID","Lincoln County"
"16063",2016,5303,"ID","Lincoln County"
"16063",2017,5376,"ID","Lincoln County"
"16063",2018,5398,"ID","Lincoln County"
"16063",2019,5366,"ID","Lincoln County"
"16065",2000,27519,"ID","Madison County"
"16065",2001,27699,"ID","Madison County"
"16065",2002,28478,"ID","Madison County"
"16065",2003,29997,"ID","Madison County"
"16065",2004,31990,"ID","Madison County"
"16065",2005,33807,"ID","Madison County"
"16065",2006,34984,"ID","Madison County"
"16065",2007,35771,"ID","Madison County"
"16065",2008,36564,"ID","Madison County"
"16065",2009,37121,"ID","Madison County"
"16065",2010,37592,"ID","Madison County"
"16065",2011,37908,"ID","Madison County"
"16065",2012,37662,"ID","Madison County"
"16065",2013,37527,"ID","Madison County"
"16065",2014,37900,"ID","Madison County"
"16065",2015,37989,"ID","Madison County"
"16065",2016,38972,"ID","Madison County"
"16065",2017,39370,"ID","Madison County"
"16065",2018,39261,"ID","Madison County"
"16065",2019,39907,"ID","Madison County"
"16067",2000,20103,"ID","Minidoka County"
"16067",2001,19603,"ID","Minidoka County"
"16067",2002,19542,"ID","Minidoka County"
"16067",2003,19389,"ID","Minidoka County"
"16067",2004,19167,"ID","Minidoka County"
"16067",2005,19013,"ID","Minidoka County"
"16067",2006,19046,"ID","Minidoka County"
"16067",2007,19184,"ID","Minidoka County"
"16067",2008,19393,"ID","Minidoka County"
"16067",2009,19884,"ID","Minidoka County"
"16067",2010,20083,"ID","Minidoka County"
"16067",2011,20207,"ID","Minidoka County"
"16067",2012,20152,"ID","Minidoka County"
"16067",2013,20400,"ID","Minidoka County"
"16067",2014,20339,"ID","Minidoka County"
"16067",2015,20430,"ID","Minidoka County"
"16067",2016,20613,"ID","Minidoka County"
"16067",2017,20722,"ID","Minidoka County"
"16067",2018,20719,"ID","Minidoka County"
"16067",2019,21039,"ID","Minidoka County"
"16069",2000,37398,"ID","Nez Perce County"
"16069",2001,36999,"ID","Nez Perce County"
"16069",2002,37111,"ID","Nez Perce County"
"16069",2003,37696,"ID","Nez Perce County"
"16069",2004,37798,"ID","Nez Perce County"
"16069",2005,38071,"ID","Nez Perce County"
"16069",2006,38513,"ID","Nez Perce County"
"16069",2007,38720,"ID","Nez Perce County"
"16069",2008,38810,"ID","Nez Perce County"
"16069",2009,39049,"ID","Nez Perce County"
"16069",2010,39315,"ID","Nez Perce County"
"16069",2011,39438,"ID","Nez Perce County"
"16069",2012,39504,"ID","Nez Perce County"
"16069",2013,39798,"ID","Nez Perce County"
"16069",2014,39841,"ID","Nez Perce County"
"16069",2015,39995,"ID","Nez Perce County"
"16069",2016,40136,"ID","Nez Perce County"
"16069",2017,40289,"ID","Nez Perce County"
"16069",2018,40256,"ID","Nez Perce County"
"16069",2019,40408,"ID","Nez Perce County"
"16071",2000,4135,"ID","Oneida County"
"16071",2001,4176,"ID","Oneida County"
"16071",2002,4125,"ID","Oneida County"
"16071",2003,4089,"ID","Oneida County"
"16071",2004,4086,"ID","Oneida County"
"16071",2005,4137,"ID","Oneida County"
"16071",2006,4146,"ID","Oneida County"
"16071",2007,4167,"ID","Oneida County"
"16071",2008,4201,"ID","Oneida County"
"16071",2009,4248,"ID","Oneida County"
"16071",2010,4290,"ID","Oneida County"
